title,price,tikinow,freeship,reviews,product_id,link,rating_value,image url,badge under price,discount percentage,installment,free gifts,dis_percentage
Điện Thoại Nokia 210 - Hàng Chính Hãng,670000,Yes,No,98,4936715005596,https://tiki.vn/dien-thoai-nokia-210-hang-chinh-hang-p12628815.html?src=ss-organic,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/39/d6/56/5a0d38812d0e2cbdf2731610dc4d8738.jpg,Yes,,No,No,14
Máy Tính Bảng Masstel Tab 10 Pro - Hàng Chính Hãng,2090000,Yes,No,8,4053148324152,https://tiki.vn/may-tinh-bang-masstel-tab-10-pro-hang-chinh-hang-p32937961.html?src=ss-organic,3.8,https://salt.tikicdn.com/cache/280x280/ts/product/e9/6c/4e/a176e6d6138134cbc2d5c22b4621844c.jpg,Yes,,No,No,25
Combo Máy Đọc Sách Kindle Paperwhite Gen 10 (8GB - Màu Đen) và Bao da WELL BEGUN - Hàng nhập khẩu,3145000,No,No,34,7756653195800,https://tiki.vn/combo-may-doc-sach-kindle-paperwhite-gen-10-8gb-mau-den-va-bao-da-well-begun-hang-nhap-khau-p11217956.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/22/a2/87/5ccb9e3528367ba4c6112d5b9399ac40.jpg,No,,Yes,No,27
Máy tính bảng Kindle Fire HD8 Plus 2020 - Ram 3Gb - 32Gb - Hàng nhập khẩu,2599000,No,No,5,2117762486558,https://tiki.vn/may-tinh-bang-kindle-fire-hd8-plus-2020-ram-3gb-32gb-hang-nhap-khau-p67087279.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/63/77/64/da9b9ea9ff163c50693c85751ee4ec92.jpg,No,,No,No,19
iPad Pro 12.9 inch (2020) 256GB Wifi - Hàng  Chính Hãng,27990000,Yes,No,3,5835188232388,https://tiki.vn/ipad-pro-12-9-inch-2020-256gb-wifi-hang-chinh-hang-p76352373.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/c6/91/f8/3639a3a4fbd909d7a3911632c4894ede.jpg,No,,Yes,No,18
Điện Thoại Di Động GSM ZONO N8110 2.4inch - Hàng Nhập Khẩu,209000,Yes,No,234,1283966793820,https://tiki.vn/dien-thoai-di-dong-gsm-zono-n8110-2-4inch-hang-nhap-khau-p3717703.html?src=ss-organic,3.8,https://salt.tikicdn.com/cache/280x280/ts/product/eb/c2/34/29fe6f30f28dc8f88dec31ca0ba10f26.jpg,No,,No,No,60
Máy Đọc Sách Kindle Paperwhite Gen 10 -  Hàng Mỹ,3800000,No,Yes,2,9853778317631,https://tiki.vn/may-doc-sach-kindle-paperwhite-gen-10-hang-my-p11254535.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,21
Điện thoại Nokia 105- Dual sim (2 sim)- Hàng chính hãng,335000,No,No,4,1271689156114,https://tiki.vn/dien-thoai-nokia-105-dual-sim-2-sim-hang-chinh-hang-p74176622.html?src=ss-organic,4.3,https://salt.tikicdn.com/cache/280x280/ts/product/d7/aa/c9/a748418013dfa00ad20e8185e068c208.jpg,No,,No,No,7
Điện Thoại Samsung Galaxy A31 (128GB/6GB) - Hàng Chính Hãng,5290000,No,No,14,1868978983331,https://tiki.vn/dien-thoai-samsung-galaxy-a31-128gb-6gb-hang-chinh-hang-p54700224.html?src=ss-organic,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/d4/a3/d5/58f3f8de4d2c12008915447874f99551.jpg,No,,Yes,No,18
Điện thoại Vivo V20 (8GB/128GB) - Hàng Chính Hãng,7581700,Yes,No,8,3881027183412,https://tiki.vn/dien-thoai-vivo-v20-8gb-128gb-hang-chinh-hang-p70833091.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/0e/56/e6/b979cd050ba89051b9ae91f897bb416b.jpg,No,,No,No,11
Điện thoại Vsmart Star 4 (3GB/32GB)-màu xanh dương-chính hãng 100%,2120000,No,No,1,7871057747889,https://tiki.vn/dien-thoai-vsmart-star-4-3gb-32gb-mau-xanh-duong-chinh-hang-100-p75515658.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/c6/85/4f/3a48f55651811831791af1d2cfe6a235.jpg,No,,No,No,15
 Máy Tính Bảng Samsung Galaxy Tab A 8 Plus P205N 2019 - Hàng Chính Hãng (Đã Kích Hoạt) Bảo Hành 12 Tháng,5790000,Yes,Yes,8,1312354503380,https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-a-8-plus-p205n-2019-hang-chinh-hang-da-kich-hoat-bao-hanh-12-thang-p56312920.html?src=ss-organic,4.9,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,17
Điện thoại Mobell C106 - Hàng chính hãng,149000,Yes,No,36,3607458012455,https://tiki.vn/dien-thoai-mobell-c106-hang-chinh-hang-p48484050.html?src=ss-organic,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/d2/28/9a/a3e7724b4ba5a881e69c7627f3808094.png,No,,No,No,25
Máy đọc sách Kindle Paperwhite gen 4 (10th) - Hàng nhập khẩu ,2950000,No,Yes,2,6239978819770,https://tiki.vn/may-doc-sach-kindle-paperwhite-gen-4-10th-hang-nhap-khau-p72635454.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,18
Điện thoại Vivo V20 (8GB/128GB) - Hàng Chính Hãng,7581700,Yes,No,8,3881027183412,https://tiki.vn/dien-thoai-vivo-v20-8gb-128gb-hang-chinh-hang-p70833091.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/0e/56/e6/b979cd050ba89051b9ae91f897bb416b.jpg,No,,No,No,11
Điện thoại Nokia 105- Dual sim (2 sim)- Hàng chính hãng,335000,No,No,4,1271689156114,https://tiki.vn/dien-thoai-nokia-105-dual-sim-2-sim-hang-chinh-hang-p74176622.html?src=ss-organic,4.3,https://salt.tikicdn.com/cache/280x280/ts/product/d7/aa/c9/a748418013dfa00ad20e8185e068c208.jpg,No,,No,No,7
Điện Thoại Di Động GSM ZONO N8110 2.4inch - Hàng Nhập Khẩu,209000,Yes,No,234,1283966793820,https://tiki.vn/dien-thoai-di-dong-gsm-zono-n8110-2-4inch-hang-nhap-khau-p3717703.html?src=ss-organic,3.8,https://salt.tikicdn.com/cache/280x280/ts/product/eb/c2/34/29fe6f30f28dc8f88dec31ca0ba10f26.jpg,No,,No,No,60
Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng,919000,No,No,3,5538599242532,https://tiki.vn/dien-thoai-nokia-5310-2020-hang-chinh-hang-p51326736.html?src=ss-organic,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/40/bf/5b/7c07db5ba824d7c56d6cacead5559f5a.jpg,No,,No,No,7
Máy TÍnh Bảng HUAWEI Matepad T8 2G/32G- Thẻ nhớ ngoài 512GB - Hàng Chính Hãng,2990000,Yes,No,4,8960810058801,https://tiki.vn/may-tinh-bang-huawei-matepad-t8-2g-32g-the-nho-ngoai-512gb-hang-chinh-hang-p74556923.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/4b/d5/d2/9c001fc86c1554a4058fd4ca4e1ed290.jpg,No,,No,No,9
Điện Thoại Samsung Galaxy Note 20 Ultra 5G (12GB/256GB) - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng,20940000,No,Yes,No,3533161957601,https://tiki.vn/dien-thoai-samsung-galaxy-note-20-ultra-5g-12gb-256gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p70661051.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Yes,,Yes,No,37
Điện thoại Huawei Nova 7i 8G/128G Sạc nhanh 40W - Hàng Phân Phối Chính Hãng,5990000,Yes,No,2,1988319275946,https://tiki.vn/dien-thoai-huawei-nova-7i-8g-128g-sac-nhanh-40w-hang-phan-phoi-chinh-hang-p74556930.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/89/43/6a/af32792e2b841fe6b43401460b1d6fc6.jpg,No,,Yes,No,14
Điện thoại Nokia 150 (2020) - Hàng chính hãng - Đen,609000,No,No,5,9414775727399,https://tiki.vn/dien-thoai-nokia-150-2020-hang-chinh-hang-den-p58263379.html?src=ss-organic,4.6,https://salt.tikicdn.com/cache/280x280/ts/product/a5/2f/45/2d46649b794bb35793ce942cde83a4c2.png,No,,No,No,8
Điện Thoại Xiaomi Black Shark 3pro (12GB/256GB) - [Hàng Quốc Tế Chính Hãng],20090000,No,No,1,1527773952071,https://tiki.vn/dien-thoai-xiaomi-black-shark-3pro-12gb-256gb-hang-quoc-te-chinh-hang-p67536643.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/f6/5c/8a/c8aa878ed3e190441d50bc8a95cbf9a8.jpg,No,,Yes,No,2
Điện thoại Masstel izi 200-Hàng chính hãng-Đen,210000,Yes,No,8,8826383576046,https://tiki.vn/dien-thoai-masstel-izi-200-hang-chinh-hang-den-p70767702.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/56/4f/77/87a8788e7263811e467743633bfb9ee7.png,Yes,,No,No,40
Máy Tính Bảng Huawei T5 10 (3GB/32GB) - Hàng Phân Phối Chính Hãng,4590000,Yes,No,2,2520106938017,https://tiki.vn/may-tinh-bang-huawei-t5-10-3gb-32gb-hang-phan-phoi-chinh-hang-p75320704.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/8e/e1/13/efb757ba2096cd52e0a83a61b48d5a03.jpg,No,,Yes,No,8
Điện thoại Mobell M889 - Hàng chính hãng,379000,Yes,No,20,3314903328732,https://tiki.vn/dien-thoai-mobell-m889-hang-chinh-hang-p53245077.html?src=ss-organic,3.9,https://salt.tikicdn.com/cache/280x280/ts/product/d3/65/ea/330c7771839dfe5a9d412b2da3e7f58e.png,No,,No,No,5
"Máy đọc sách Kobo Clara HD 8GB đen, 6 inch, có đèn cam - Hàng nhập khẩu",3245000,No,No,2,4073473794390,https://tiki.vn/may-doc-sach-kobo-clara-8gb-den-6-inch-co-den-cam-hang-nhap-khau-p72290345.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/f0/04/a4/8daf08244f9766c75ece956b9edcb0b9.png,No,,No,No,35
Điện Thoại Dành Cho Người Già iTel 2590 - Pin Trâu - Sóng Khỏe - Kèm Dock Sạc - Hàng Chính Hãng,439000,Yes,No,10,5234627735341,https://tiki.vn/dien-thoai-danh-cho-nguoi-gia-itel-2590-pin-trau-song-khoe-kem-dock-sac-hang-chinh-hang-p74901879.html?src=ss-organic,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/5a/cd/f1/979bf66ccc34c8f0c029f6485a137efd.jpg,No,,No,No,27
Điện Thoại Samsung Galaxy A02s (4GB/64GB) - Hàng Chính Hãng,3290000,No,No,No,2464589919333,https://tiki.vn/dien-thoai-samsung-galaxy-a02s-4gb-64gb-hang-chinh-hang-p75323380.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/d2/ac/f1/9ee626e1a7b237bda449cfacc7f7a515.jpg,No,,No,No,21
Máy đọc sách Onyx Boox Nova 3- Hàng Chính Hãng,8789000,No,Yes,2,5956973304970,https://tiki.vn/may-doc-sach-onyx-boox-nova-3-hang-chinh-hang-p76798342.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,8
Máy đọc sách Kindle PaperWhite gen 4 (10th) - Bản 32 GB - Hàng chính hãng,3720000,No,No,4,4462409383836,https://tiki.vn/may-doc-sach-kindle-paperwhite-2018-gen-4-10th-ban-32-gb-hang-chinh-hang-p6598039.html?src=ss-organic,4.3,https://salt.tikicdn.com/cache/280x280/ts/product/be/f2/ba/7c5e015111d8a91615f60b4d5194a9b1.jpg,No,,No,No,17
Điện Thoại Bàn Cố Định Không Dây Lắp Sim,440000,No,Yes,14,5738275429343,https://tiki.vn/dien-thoai-ban-co-dinh-khong-day-lap-sim-p31261844.html?src=ss-organic,4.1,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,35
Điện thoại Nokia 150- Hàng chính hãng,609000,No,No,No,5609648932589,https://tiki.vn/dien-thoai-nokia-150-hang-chinh-hang-p74317085.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/92/cd/e1/19ab0ba14b36d99804e690766e4705e7.jpg,No,,No,No,8
Điện thoại Energizer E12 - Hàng Chính Hãng,255000,Yes,No,8,4791918689321,https://tiki.vn/dien-thoai-energizer-e12-hang-chinh-hang-p49722374.html?src=ss-organic,4.4,https://salt.tikicdn.com/cache/280x280/ts/product/9c/e6/10/3e4b6a29df3f5f0bba4ab5dfc2baed35.png,No,,No,No,49
"Ulefone Armor X ( chống nước,chống va đập,pin 5.000mAh ) hàng chính hãng",2990000,No,Yes,30,9153207200108,https://tiki.vn/ulefone-armor-x-chong-nuoc-chong-va-dap-pin-5-500mah-hang-chinh-hang-p29931445.html?src=ss-organic,4.6,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Yes,,No,No,25
Máy Tính Bảng Huawei Matepad Pro (6GB/128GB) | Kèm Bút Cảm Ứng Huawei M-Pencil + Bàn Phím Huawei Smart Magnetic | Chip Kirin 990 | Hiệu Ứng Âm Thanh | Histen 6.0 | Màn Hình Huawei Fullview 10.8 Inch | Hàng Chính Hãng,16990000,No,No,No,3493953842259,https://tiki.vn/may-tinh-bang-huawei-matepad-pro-6gb-128gb-kem-but-cam-ung-huawei-m-pencil-ban-phim-huawei-smart-magnetic-chip-kirin-990-hieu-ung-am-thanh-histen-6-0-man-hinh-huawei-fullview-10-8-inch-hang-chinh-hang-p74556980.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/40/70/ce/59ffdc5538ad5ad595cf16c4f558c397.jpg,Yes,,Yes,No,15
Máy tính bảng Vankyo MatrixPad S20 - Hàng Chính Hãng,3490000,No,No,5,5720984655915,https://tiki.vn/may-tinh-bang-vankyo-matrixpad-s20-hang-chinh-hang-p72042076.html?src=ss-organic,4.6,https://salt.tikicdn.com/cache/280x280/ts/product/83/1d/47/b6ee30f0007f9d8813b8abaa0f101dd8.jpg,No,,No,No,34
Điện Thoại Samsung Galaxy A21s - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng,4290000,Yes,Yes,3,7524993771592,https://tiki.vn/dien-thoai-samsung-galaxy-a21s-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p56027838.html?src=ss-organic,5,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,9
"ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11,loa to, sóng khỏe,2 sim,bàn phím đọc số,FM không dây,dùng sim Viettel,Vinaphone,Mobifone hàng chính hãng",325000,Yes,No,19,7293807243050,https://tiki.vn/dien-thoai-di-dong-nguoi-gia-masstel-fami-11-loa-to-song-khoe-2-sim-ban-phim-doc-so-fm-khong-day-dung-sim-viettel-vinaphone-mobifone-hang-chinh-hang-p69060449.html?src=ss-organic,4.6,https://salt.tikicdn.com/cache/280x280/ts/product/3a/80/ed/b27e0283a9b2f1f8b94241045e1437d2.png,No,,No,No,46
Điện Thoại Nokia 150 (2020) - Hàng Chính Hãng,599000,No,No,1,4551221774684,https://tiki.vn/dien-thoai-nokia-150-2020-hang-chinh-hang-p75402106.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/d5/0b/1b/23006f617e46f8c6758b5f84f5ea7072.png,No,,No,No,9
Máy Đọc Sách Kindle Fire HD 10 (Đen) - Hàng Nhập Khẩu,3350000,No,No,7,8174866331409,https://tiki.vn/may-doc-sach-kindle-fire-hd-10-den-hang-nhap-khau-p2119907.html?src=ss-organic,4.4,https://salt.tikicdn.com/cache/280x280/ts/product/27/db/8c/1dabc79561a94b328d6c445cf437bc27.jpg,Yes,,No,No,12
Máy đọc sách Amazon Kindle Paperwhite 4 Gen 10 (2019) - Hàng nhập khẩu,3039000,No,No,16,8291710667382,https://tiki.vn/may-doc-sach-amazon-kindle-paperwhite-4-gen-10-2019-hang-nhap-khau-p35170466.html?src=ss-organic,4.6,https://salt.tikicdn.com/cache/280x280/ts/product/8c/76/8f/e2994fbebad248e88efd211d1b4379cd.jpg,No,,Yes,No,28
Điện thoại Energizer E100 -Hàng  Chính Hãng,430000,Yes,No,6,8903581424710,https://tiki.vn/dien-thoai-energizer-e100-hang-chinh-hang-p49541097.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/98/25/89/eb16c85cd762e6a276774d5678ec3cdf.jpg,No,,No,No,46
Máy Đọc Sách Onyx Boox Note Air - Hàng Chính Hãng,12589000,No,No,3,4977561336373,https://tiki.vn/may-doc-sach-onyx-boox-note-air-hang-chinh-hang-p71895965.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/f5/7a/24/93a97796092425fe84171ce9269e8f8b.jpg,No,,No,No,7
"Điện thoại itel it2161 (Ace) - FM không dây, đèn pin cỡ lớn, 2 sim, danh bạ 1000 số - Hàng chính hãng",165000,Yes,No,10,9023568148473,https://tiki.vn/dien-thoai-itel-it2161-ace-fm-khong-day-den-pin-co-lon-2-sim-danh-ba-1000-so-hang-chinh-hang-p76266779.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/d0/3a/b1/a045210ce4772de0eaaa3c32587ad082.png,No,,No,No,34
Điện thoại bàn không dây Panasonic KX-TGB110-Hàng Chính Hãng,680000,No,No,16,4190116240875,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgb110-hang-chinh-hang-p11251951.html?src=ss-organic,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/7f/27/33/3d7be765dcdfd3c03ae0883b92ce0ff6.jpg,No,,No,No,29
Điện Thoại iPhone 11 256GB  - Hàng Nhập Khẩu,19200000,No,Yes,3,3890574895426,https://tiki.vn/dien-thoai-iphone-11-256gb-hang-nhap-khau-p33969367.html?src=ss-organic,5,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,29
Máy Đọc Sách Likebook Ares - Hàng chính hãng,7290000,No,Yes,4,3945432795520,https://tiki.vn/may-doc-sach-likebook-ares-hang-chinh-hang-p38705394.html?src=ss-organic,5,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,14
ĐIỆN THOẠI VIVO Y12S- HÀNG CHÍNH HÃNG,2790000,No,No,No,6431345993380,https://tiki.vn/dien-thoai-vivo-y12s-hang-chinh-hang-p81140794.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/af/5d/4b/f7c6076622a91b4b2cf7b956d6357496.jpg,No,,No,No,7
Điện Thoại Xiaomi Mi 10T Pro 5G (8GB/256GB) - Hàng Chính Hãng,11320000,No,No,No,8601409156286,https://tiki.vn/dien-thoai-xiaomi-mi-10t-pro-5g-8gb-256gb-hang-chinh-hang-p73642786.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/08/fd/a4/5d6448176bfb08438318e9e8c5bfce94.png,No,,No,No,13
Điện thoại bàn không dây Panasonic KX-TGB112 - Hàng Chính Hãng,980000,No,Yes,14,7540252646302,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgb112-hang-chinh-hang-p11251743.html?src=ss-organic,4.5,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Yes,,No,No,41
Điện thoại Bphone 3 Pro - Hàng chính hãng,6493000,No,Yes,4,3699826160370,https://tiki.vn/dien-thoai-bphone-3-pro-hang-chinh-hang-p68521343.html?src=ss-organic,5,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Yes,,Yes,No,35
"Máy đọc sách Kobo Libra H20 8GB Trắng/Đen có đèn nền vàng, chống nước - Hàng nhập khẩu",5050000,No,No,No,4606254839722,https://tiki.vn/may-doc-sach-kobo-libra-h20-8gb-trang-den-co-den-nen-vang-chong-nuoc-hang-nhap-khau-p74776150.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/2c/12/8f/6530deee7b232c8616d9bb42fbe2129d.jpg,No,,No,No,16
Điện Thoại Bàn Panasonic KX-TS500 - Hàng Chính Hãng,249000,No,No,58,5352269298151,https://tiki.vn/dien-thoai-ban-panasonic-kx-ts500-hang-chinh-hang-p4048043.html?src=ss-organic,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/e3/71/9a/a23456e6289f71d29205541a8fb7c353.jpg,No,,No,No,7
Điện Thoại Oppo A12 (4GB/64GB) - Hàng Chính Hãng,2990000,Yes,No,42,2464712332060,https://tiki.vn/dien-thoai-oppo-a12-4gb-64gb-hang-chinh-hang-p53827217.html?src=ss-organic,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/77/56/ca/370d5b66b2c1743aec879479632f9459.jpg,Yes,,No,No,25
Điện thoại Bphone B86s - Hàng chính hãng,8491000,No,Yes,3,6380463053541,https://tiki.vn/dien-thoai-bphone-b86s-hang-chinh-hang-p71092325.html?src=ss-organic,4.3,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,15
Điện thoại Vsmart Live 4,3900000,No,No,6,6499284082972,https://tiki.vn/dien-thoai-vsmart-live-4-p63084235.html?src=ss-organic,4.5,https://salt.tikicdn.com/cache/280x280/ts/product/17/9f/61/6468dd378f9648b1856399657335b2b8.png,No,,No,No,17
Điện Thoại Masstel F50 - Hàng Chính Hãng,399000,No,No,No,8011104445590,https://tiki.vn/dien-thoai-masstel-f50-hang-chinh-hang-p26487851.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/b4/a6/2d/16bd4de2c3d9c71b0aaf49740f3055ec.jpg,No,,No,No,32
Điện Thoại Huawei Y9S (6G/128G) | Kirin 710F | Màn Hình Tràn Viền 6.59 Inch | Camera Selfie 16 MP Bật Lên Tự Động | Hàng Chính Hãng,5990000,No,No,No,9140488572543,https://tiki.vn/dien-thoai-huawei-y9s-6g-128g-kirin-710f-man-hinh-tran-vien-6-59-inch-camera-selfie-16-mp-bat-len-tu-dong-hang-chinh-hang-p74556919.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/0d/b0/6a/68d388111d3442444e7eba0d525a13a7.jpg,No,,Yes,No,0
"Máy đọc sách Kobo Libra H20 8GB Trắng/Đen có đèn nền vàng, chống nước - Hàng nhập khẩu",5050000,No,No,No,4606254839722,https://tiki.vn/may-doc-sach-kobo-libra-h20-8gb-trang-den-co-den-nen-vang-chong-nuoc-hang-nhap-khau-p74776150.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/2c/12/8f/6530deee7b232c8616d9bb42fbe2129d.jpg,No,,No,No,16
Điện Thoại Oppo A12 (4GB/64GB) - Hàng Chính Hãng,2990000,Yes,No,42,2464712332060,https://tiki.vn/dien-thoai-oppo-a12-4gb-64gb-hang-chinh-hang-p53827217.html?src=ss-organic,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/77/56/ca/370d5b66b2c1743aec879479632f9459.jpg,Yes,,No,No,25
Điện Thoại Suntek Vicool V10 Kiêm Tai Nghe Bluetooth - Hàng Chính Hãng,790000,No,No,1,6973409030050,https://tiki.vn/dien-thoai-suntek-vicool-v10-kiem-tai-nghe-bluetooth-hang-chinh-hang-p14566322.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/c1/2c/52/22f78f50bdb954142e2f89d3738f97fc.jpg,No,,No,No,21
Điện Thoại Huawei Y9S (6G/128G) | Kirin 710F | Màn Hình Tràn Viền 6.59 Inch | Camera Selfie 16 MP Bật Lên Tự Động | Hàng Chính Hãng,5990000,No,No,No,9140488572543,https://tiki.vn/dien-thoai-huawei-y9s-6g-128g-kirin-710f-man-hinh-tran-vien-6-59-inch-camera-selfie-16-mp-bat-len-tu-dong-hang-chinh-hang-p74556919.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/0d/b0/6a/68d388111d3442444e7eba0d525a13a7.jpg,No,,Yes,No,0
Điện Thoại Oppo A1K (2GB/32GB) - Hàng Chính Hãng,2290000,Yes,No,54,1240704606545,https://tiki.vn/dien-thoai-oppo-a1k-2gb-32gb-hang-chinh-hang-p17510352.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/4e/58/a7/2ff49ea4d1557e2a5fc63ef84b9309b9.jpg,Yes,,No,No,28
Điện Thoại Huawei P30 Lite - Hàng Chính Hãng,5490000,No,No,No,9256014501809,https://tiki.vn/dien-thoai-huawei-p30-lite-hang-chinh-hang-p12630187.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/73/b7/30/3c99ffe7b0debc22f87f3025082021f6.jpg,Yes,,Yes,No,27
Máy Đọc Sách Onyx Boox Note Air - Hàng Chính Hãng,12589000,No,No,3,4977561336373,https://tiki.vn/may-doc-sach-onyx-boox-note-air-hang-chinh-hang-p71895965.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/f5/7a/24/93a97796092425fe84171ce9269e8f8b.jpg,No,,No,No,7
iPad Pro 12.9 inch (2020) 128GB Wifi Cellular- Hàng  Chính Hãng,29490000,Yes,No,No,4706089946173,https://tiki.vn/ipad-pro-12-9-inch-2020-128gb-wifi-cellular-hang-chinh-hang-p76308647.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/3e/01/d7/319ca4cda6e9f29fa7513b91132e9f63.jpg,No,,Yes,No,8
Điện thoại Vsmart Live 4- 6gb| 64gb- Hàng chính hãng,4090000,No,No,2,1496239417150,https://tiki.vn/dien-thoai-vsmart-live-4-6gb-64gb-hang-chinh-hang-p73947084.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/4d/31/e8/2d6edf1f6325a3c0a0151796317d7f66.jpg,No,,No,No,11
Điện thoại di động Oukitel K7 Pro - Hàng Chính Hãng,3990000,No,Yes,8,1714598716555,https://tiki.vn/dien-thoai-di-dong-oukitel-k7-hang-chinh-hang-p3665529.html?src=ss-organic,4.1,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,20
Điện Thoại Vivo S1 Pro (8GB/128GB) - Hàng Chính Hãng,6990000,No,No,4,7854637736961,https://tiki.vn/dien-thoai-vivo-s1-pro-8gb-128gb-hang-chinh-hang-p44147702.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/30/65/bc/c53b4d8b84118a9e7391d3801cc9524c.jpg,Yes,,Yes,No,0
Máy Đọc Sách Likebook Ares - Hàng chính hãng,7290000,No,Yes,4,3945432795520,https://tiki.vn/may-doc-sach-likebook-ares-hang-chinh-hang-p38705394.html?src=ss-organic,5,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,14
